DECLARANT_ISO,PARTNER_ISO,PRODUCT_NC,FLOW,PERIOD,VALUE_IN_EUROS
NL,NG,81082000,1,2022,90
NL,NG,81129281,1,2022,65
NL,NO,25041000,1,2022,6885037
NL,NO,25101000,1,2022,62
NL,NO,26020000,1,2022,3
NL,NO,26139000,1,2022,25
NL,NO,26140000,1,2022,11003051
NL,NO,28042910,1,2022,11937
NL,NO,28046100,1,2022,86
NL,NO,28046900,1,2022,251301142
NL,NO,28201000,1,2022,33788
NL,NO,28209010,1,2022,1033957
NL,NO,28209090,1,2022,10740513
NL,NO,28220000,1,2022,3965
NL,NO,28469090,1,2022,7245
NL,NO,75021000,1,2022,475377127
NL,NO,81052000,1,2022,11158694
NL,NZ,28369100,1,2022,675
NL,PE,26131000,1,2022,3229524
NL,PE,26139000,1,2022,60327506
NL,PE,26140000,1,2022,94
NL,PH,26050000,1,2022,151
NL,PK,25101000,1,2022,49
NL,PL,25041000,1,2022,83733
NL,PL,25049000,1,2022,929810
NL,PL,25101000,1,2022,48007
NL,PL,25102000,1,2022,657
NL,PL,26020000,1,2022,6670
NL,PL,26050000,1,2022,83
NL,PL,26110000,1,2022,59
NL,PL,26131000,1,2022,31418
NL,PL,26139000,1,2022,183
NL,PL,26140000,1,2022,24657
NL,PL,26151000,1,2022,5896
NL,PL,28042910,1,2022,63809
NL,PL,28046100,1,2022,462558
NL,PL,28046900,1,2022,262840
NL,PL,28053010,1,2022,19
NL,PL,28053080,1,2022,20
NL,PL,28201000,1,2022,1244
NL,PL,28209010,1,2022,1181
NL,PL,28209090,1,2022,1557
NL,PL,28220000,1,2022,21118
NL,PL,28252000,1,2022,1309919
NL,PL,28256000,1,2022,17849
NL,PL,28257000,1,2022,6353
NL,PL,28259040,1,2022,471
NL,PL,28369100,1,2022,68088
NL,PL,28461000,1,2022,1458
NL,PL,28469090,1,2022,55
NL,PL,28499030,1,2022,25
NL,PL,31042010,1,2022,173344
NL,PL,31042050,1,2022,71607
NL,PL,31042090,1,2022,55662
NL,PL,31043000,1,2022,32164
NL,PL,31049000,1,2022,10586
NL,PL,75021000,1,2022,281138
NL,PL,81011000,1,2022,412
NL,PL,81019400,1,2022,3
NL,PL,81021000,1,2022,450
NL,PL,81052000,1,2022,40346
NL,PL,81082000,1,2022,307
NL,PL,81129281,1,2022,542
NL,PT,25041000,1,2022,3561
NL,PT,25049000,1,2022,9
NL,PT,25101000,1,2022,3852
NL,PT,25102000,1,2022,665
NL,PT,26020000,1,2022,2535
NL,PT,26050000,1,2022,42
NL,PT,26110000,1,2022,9
NL,PT,26131000,1,2022,4273
NL,PT,26139000,1,2022,33
NL,PT,26140000,1,2022,8547
NL,PT,26151000,1,2022,1334
NL,PT,28042910,1,2022,28862
NL,PT,28046100,1,2022,61
NL,PT,28046900,1,2022,3049
NL,PT,28053010,1,2022,3
NL,PT,28053080,1,2022,2
NL,PT,28201000,1,2022,111
NL,PT,28209010,1,2022,1302
NL,PT,28209090,1,2022,1203
NL,PT,28220000,1,2022,2500
NL,PT,28252000,1,2022,1011
NL,PT,28256000,1,2022,1692
NL,PT,28257000,1,2022,1128
NL,PT,28259040,1,2022,59
NL,PT,28369100,1,2022,7488
NL,PT,28461000,1,2022,169
NL,PT,28469090,1,2022,52
NL,PT,28499030,1,2022,5
NL,PT,31042010,1,2022,5459
NL,PT,31042050,1,2022,95382
NL,PT,31042090,1,2022,10431
NL,PT,31043000,1,2022,15676
NL,PT,31049000,1,2022,9193
NL,PT,75021000,1,2022,45977
NL,PT,81011000,1,2022,41
NL,PT,81021000,1,2022,25
NL,PT,81052000,1,2022,5865
NL,PT,81082000,1,2022,9
NL,PT,81129281,1,2022,638
NL,PY,28046900,1,2022,86900
NL,QA,28042910,1,2022,19842519
NL,QA,28469030,1,2022,54
NL,RO,25041000,1,2022,3272
NL,RO,25049000,1,2022,12
NL,RO,25101000,1,2022,6794
NL,RO,25102000,1,2022,136
NL,RO,26020000,1,2022,1436
NL,RO,26050000,1,2022,4
NL,RO,26110000,1,2022,11
NL,RO,26131000,1,2022,6661
NL,RO,26139000,1,2022,27
NL,RO,26140000,1,2022,5286
NL,RO,26151000,1,2022,905
NL,RO,28042910,1,2022,7671
NL,RO,28046100,1,2022,122
NL,RO,28046900,1,2022,3149
NL,RO,28053010,1,2022,2
NL,RO,28053080,1,2022,2
NL,RO,28201000,1,2022,452
NL,RO,28209010,1,2022,262
NL,RO,28209090,1,2022,1112
NL,RO,28220000,1,2022,4088
NL,RO,28252000,1,2022,1504
NL,RO,28256000,1,2022,951
NL,RO,28257000,1,2022,434
NL,RO,28259040,1,2022,39
NL,RO,28369100,1,2022,10971
NL,RO,28461000,1,2022,239
NL,RO,28469090,1,2022,2
NL,RO,28499030,1,2022,1
NL,RO,31042010,1,2022,2076
NL,RO,31042050,1,2022,107661
NL,RO,31042090,1,2022,7071
NL,RO,31043000,1,2022,6137
NL,RO,31049000,1,2022,10017
NL,RO,75021000,1,2022,34749
NL,RO,81011000,1,2022,68
NL,RO,81021000,1,2022,49
NL,RO,81052000,1,2022,6611
NL,RO,81082000,1,2022,74
NL,RO,81129281,1,2022,105
NL,RU,25101000,1,2022,85067631
NL,RU,26020000,1,2022,1
NL,RU,26040000,1,2022,9110571
NL,RU,26140000,1,2022,31
NL,RU,28045090,1,2022,548742
NL,RU,28046900,1,2022,10552269
NL,RU,28220000,1,2022,116
NL,RU,28252000,1,2022,8583294
NL,RU,28253000,1,2022,420299
NL,RU,28256000,1,2022,37096
NL,RU,28259040,1,2022,2535400
NL,RU,28499030,1,2022,429169
NL,RU,28499050,1,2022,21155
NL,RU,31042090,1,2022,2168108
NL,RU,75021000,1,2022,1271468823
NL,RU,81052000,1,2022,68915673
NL,RU,81082000,1,2022,4742162
NL,RU,81123100,1,2022,399724
NL,RU,81129240,1,2022,37981
NL,RU,81129281,1,2022,165312
NL,RW,28252000,1,2022,4
NL,SA,26040000,1,2022,95
NL,SA,26159000,1,2022,106
NL,SA,81082000,1,2022,1011331
NL,SE,25041000,1,2022,150975
NL,SE,25049000,1,2022,18
NL,SE,25101000,1,2022,18819
NL,SE,25102000,1,2022,516
NL,SE,26020000,1,2022,2206
NL,SE,26050000,1,2022,23
NL,SE,26110000,1,2022,12
NL,SE,26131000,1,2022,8592
NL,SE,26139000,1,2022,46
NL,SE,26140000,1,2022,6767
NL,SE,26151000,1,2022,842
NL,SE,28042910,1,2022,16819
NL,SE,28046100,1,2022,23275
NL,SE,28046900,1,2022,154066
NL,SE,28053010,1,2022,5
NL,SE,28053080,1,2022,4
NL,SE,28201000,1,2022,278
NL,SE,28209010,1,2022,288
NL,SE,28209090,1,2022,485
NL,SE,28220000,1,2022,5378
NL,SE,28252000,1,2022,1782
NL,SE,28256000,1,2022,611
NL,SE,28257000,1,2022,5960
NL,SE,28259040,1,2022,99
NL,SE,28369100,1,2022,52721
NL,SE,28461000,1,2022,461
NL,SE,28469090,1,2022,16
NL,SE,28499030,1,2022,3
NL,SE,28499050,1,2022,2694
NL,SE,31042010,1,2022,35274
NL,SE,31042050,1,2022,17887
NL,SE,31042090,1,2022,11131
NL,SE,31043000,1,2022,551080
NL,SE,31049000,1,2022,2593
NL,SE,75021000,1,2022,7390248
NL,SE,81011000,1,2022,66
NL,SE,81021000,1,2022,65
NL,SE,81052000,1,2022,8535
NL,SE,81082000,1,2022,28
NL,SE,81129281,1,2022,483
NL,SG,25102000,1,2022,27536
NL,SG,75021000,1,2022,2505190
NL,SG,81011000,1,2022,484
NL,SG,81082000,1,2022,2687
NL,SI,25041000,1,2022,1146
NL,SI,25049000,1,2022,6
NL,SI,25101000,1,2022,1056
NL,SI,25102000,1,2022,179
NL,SI,26020000,1,2022,279
NL,SI,26050000,1,2022,3
NL,SI,26110000,1,2022,3
NL,SI,26131000,1,2022,2025
NL,SI,26139000,1,2022,65
NL,SI,26140000,1,2022,993
NL,SI,26151000,1,2022,147
NL,SI,28042910,1,2022,3147
NL,SI,28046100,1,2022,61
NL,SI,28046900,1,2022,1908
NL,SI,28201000,1,2022,310
NL,SI,28209010,1,2022,82
NL,SI,28209090,1,2022,600
NL,SI,28220000,1,2022,1815
NL,SI,28252000,1,2022,432
NL,SI,28256000,1,2022,291
NL,SI,28257000,1,2022,525
NL,SI,28259040,1,2022,432
NL,SI,28369100,1,2022,33884
NL,SI,28461000,1,2022,275
NL,SI,28469090,1,2022,4
NL,SI,28499030,1,2022,1
NL,SI,31042010,1,2022,391
NL,SI,31042050,1,2022,18380
NL,SI,31042090,1,2022,6410
NL,SI,31043000,1,2022,6108
NL,SI,31049000,1,2022,1644
NL,SI,75021000,1,2022,11981
NL,SI,81011000,1,2022,23
NL,SI,81021000,1,2022,44
NL,SI,81052000,1,2022,3604
NL,SI,81082000,1,2022,8
NL,SI,81129281,1,2022,85
NL,SK,25041000,1,2022,1909
NL,SK,25049000,1,2022,1
NL,SK,25101000,1,2022,978
NL,SK,25102000,1,2022,34
NL,SK,26020000,1,2022,332
NL,SK,26050000,1,2022,4
NL,SK,26110000,1,2022,2
NL,SK,26131000,1,2022,1544
NL,SK,26139000,1,2022,50
NL,SK,26140000,1,2022,885
NL,SK,26151000,1,2022,1170
NL,SK,28042910,1,2022,2202
NL,SK,28046100,1,2022,92
NL,SK,28046900,1,2022,1000
NL,SK,28201000,1,2022,52
NL,SK,28209010,1,2022,542
NL,SK,28209090,1,2022,439
NL,SK,28220000,1,2022,1351
NL,SK,28252000,1,2022,328
NL,SK,28256000,1,2022,546
NL,SK,28257000,1,2022,375
NL,SK,28259040,1,2022,215
NL,SK,28369100,1,2022,11969
NL,SK,28461000,1,2022,157
NL,SK,28469090,1,2022,136
NL,SK,28499030,1,2022,1
NL,SK,31042010,1,2022,1678
NL,SK,31042050,1,2022,28275
NL,SK,31042090,1,2022,1726
NL,SK,31043000,1,2022,9190
NL,SK,31049000,1,2022,2751
NL,SK,75021000,1,2022,16462
NL,SK,81011000,1,2022,29
NL,SK,81021000,1,2022,9
NL,SK,81052000,1,2022,1531
NL,SK,81082000,1,2022,7
NL,SK,81129281,1,2022,114
NL,SL,26140000,1,2022,4466794
NL,SL,26159000,1,2022,191
NL,SN,25101000,1,2022,115
NL,SN,26140000,1,2022,2902431
NL,SN,26151000,1,2022,10380373
NL,TH,26139000,1,2022,523
NL,TH,26151000,1,2022,1764880
NL,TH,26159000,1,2022,370
NL,TH,28046100,1,2022,278
NL,TH,28046900,1,2022,420690
NL,TH,75021000,1,2022,1728274
NL,TH,81082000,1,2022,78
NL,TR,25041000,1,2022,16
NL,TR,25101000,1,2022,52
NL,TR,25102000,1,2022,52269
NL,TR,26020000,1,2022,32198
NL,TR,26040000,1,2022,14
NL,TR,26050000,1,2022,262
NL,TR,26131000,1,2022,2
NL,TR,26159000,1,2022,1079
NL,TR,28046100,1,2022,253
NL,TR,28201000,1,2022,2
NL,TR,28253000,1,2022,222
NL,TR,28469030,1,2022,17491
NL,TR,28469090,1,2022,5001
NL,TR,75021000,1,2022,48
NL,TR,81021000,1,2022,30
NL,TR,81082000,1,2022,249
NL,TW,25049000,1,2022,163
NL,TW,28046100,1,2022,1019
NL,TW,28053080,1,2022,946
NL,TW,28253000,1,2022,3353365
NL,TW,28257000,1,2022,27436
NL,TW,28369100,1,2022,184
NL,TW,75021000,1,2022,609427
NL,TW,81021000,1,2022,117
NL,TW,81052000,1,2022,1748
NL,TW,81082000,1,2022,729
NL,TZ,26040000,1,2022,336
NL,UA,25049000,1,2022,88
NL,UA,26140000,1,2022,2275451
NL,UA,26151000,1,2022,1223351
NL,UA,28053080,1,2022,50
NL,UA,81082000,1,2022,1261158
NL,US,25041000,1,2022,997941
NL,US,25049000,1,2022,14269
NL,US,25102000,1,2022,65
NL,US,26020000,1,2022,33742
NL,US,26040000,1,2022,5
NL,US,26050000,1,2022,284
NL,US,26131000,1,2022,138368704
NL,US,26139000,1,2022,371270172
NL,US,26151000,1,2022,133748
NL,US,28042910,1,2022,138571
NL,US,28045090,1,2022,100
NL,US,28046100,1,2022,15164
NL,US,28046900,1,2022,773652
NL,US,28053010,1,2022,115
NL,US,28053080,1,2022,265
NL,US,28201000,1,2022,311708
NL,US,28209090,1,2022,446353
NL,US,28220000,1,2022,769
NL,US,28252000,1,2022,7298734
NL,US,28253000,1,2022,339136
NL,US,28256000,1,2022,2374808
NL,US,28259040,1,2022,17291
NL,US,28369100,1,2022,264339
NL,US,28461000,1,2022,345757
NL,US,28469030,1,2022,536
NL,US,28469090,1,2022,12258
NL,US,28499030,1,2022,89087
NL,US,28499050,1,2022,16454
NL,US,31042010,1,2022,558
NL,US,31042090,1,2022,733971
NL,US,31049000,1,2022,14932
NL,US,75012000,1,2022,37484
NL,US,81011000,1,2022,115902
NL,US,81019400,1,2022,55437
NL,US,81021000,1,2022,214
NL,US,81052000,1,2022,4217238
NL,US,81082000,1,2022,167803
NL,US,81123100,1,2022,24608
NL,US,81129281,1,2022,167896
NL,US,81129295,1,2022,87
NL,UZ,81029400,1,2022,15422262
NL,VE,26159000,1,2022,554067
NL,VE,28253000,1,2022,238
NL,VN,26020000,1,2022,474
NL,VN,26040000,1,2022,89
NL,VN,26131000,1,2022,3491501
NL,VN,26139000,1,2022,7141
NL,VN,26140000,1,2022,91
NL,VN,26159000,1,2022,345
NL,VN,28257000,1,2022,4039702
NL,VN,28259040,1,2022,30429722
NL,VN,28369100,1,2022,2775
NL,VN,81021000,1,2022,74
NL,XS,26020000,1,2022,31
NL,XS,26040000,1,2022,20
NL,ZA,25101000,1,2022,1500015
NL,ZA,26020000,1,2022,2742294
NL,ZA,26040000,1,2022,400
NL,ZA,26050000,1,2022,126
NL,ZA,26139000,1,2022,96
NL,ZA,26140000,1,2022,73073937
NL,ZA,26159000,1,2022,402
NL,ZA,28042910,1,2022,2000
NL,ZA,28209090,1,2022,833552
NL,ZA,28220000,1,2022,1180
NL,ZA,28253000,1,2022,2754233
NL,ZA,28256000,1,2022,328600
NL,ZA,28469030,1,2022,99
NL,ZA,28499030,1,2022,40400
NL,ZA,28499050,1,2022,10445056
NL,ZA,31042090,1,2022,995
NL,ZA,75021000,1,2022,158515216
NL,ZA,81052000,1,2022,17628041
NL,ZM,26050000,1,2022,96
NL,ZM,28220000,1,2022,201
NL,ZM,81052000,1,2022,3150388
NL,ZW,26020000,1,2022,4227130
NL,ZW,26040000,1,2022,675
NL,ZW,26139000,1,2022,90
NL,ZW,75021000,1,2022,257718
PL,AE,81082000,1,2022,67506.723
PL,AT,25041000,1,2022,31833.067
PL,AT,26151000,1,2022,3712.948
PL,AT,28042910,1,2022,966810.954
PL,AT,28046100,1,2022,26.141
PL,AT,28046900,1,2022,230960.622
PL,AT,28053010,1,2022,662.368
PL,AT,28253000,1,2022,2323.33
PL,AT,28256000,1,2022,1957.406
PL,AT,28369100,1,2022,52881.483
PL,AT,28461000,1,2022,13916.124
PL,AT,28469090,1,2022,43239.658
PL,AT,31043000,1,2022,706952.59
PL,AT,81019400,1,2022,730.188
PL,AU,28046900,1,2022,3461117.52
PL,BA,28046900,1,2022,505721.247
PL,BE,25041000,1,2022,8072.233
PL,BE,26020000,1,2022,23854.973
PL,BE,28042910,1,2022,178120.02
PL,BE,28045090,1,2022,9812.195
PL,BE,28046900,1,2022,202700.19
PL,BE,28201000,1,2022,217988.217
PL,BE,28209010,1,2022,326772.593
PL,BE,28209090,1,2022,5203841.354
PL,BE,28220000,1,2022,11091.404
PL,BE,28252000,1,2022,1943413.665
PL,BE,28253000,1,2022,6228.105
PL,BE,28256000,1,2022,1244.105
PL,BE,28259040,1,2022,103.345
PL,BE,28369100,1,2022,110626.293
PL,BE,28461000,1,2022,648.22
PL,BE,31042050,1,2022,126452044.191
PL,BE,31042090,1,2022,271.195
PL,BE,31043000,1,2022,1999478.142
PL,BE,75021000,1,2022,1854201.955
PL,BE,81021000,1,2022,57630.908
PL,BE,81052000,1,2022,50047.155
PL,BR,25041000,1,2022,3011117.483
PL,BR,25049000,1,2022,432672.646
PL,BR,28046900,1,2022,5760619.966
PL,BY,31042050,1,2022,15304780.397
PL,BY,31042090,1,2022,1892022.95
PL,CA,25041000,1,2022,1979.925
PL,CA,26140000,1,2022,3769574.143
PL,CA,28256000,1,2022,94649.217
PL,CA,31042090,1,2022,553.895
PL,CA,31043000,1,2022,46865.012
PL,CA,81082000,1,2022,2221.147
PL,CA,81129289,1,2022,15831.246
PL,CA,81129295,1,2022,4289.274
PL,CH,81082000,1,2022,33090.167
PL,CL,26131000,1,2022,5228590.726
PL,CN,25041000,1,2022,19592267.841
PL,CN,25049000,1,2022,24054.698
PL,CN,26139000,1,2022,27588.254
PL,CN,26159000,1,2022,1103.797
PL,CN,28042910,1,2022,119793.506
PL,CN,28045090,1,2022,23551.574
PL,CN,28046100,1,2022,3857.804
PL,CN,28046900,1,2022,485.633
PL,CN,28053010,1,2022,113.619
PL,CN,28201000,1,2022,3881658.846
PL,CN,28209090,1,2022,629761.559
PL,CN,28220000,1,2022,55740.457
PL,CN,28256000,1,2022,918185.449
PL,CN,28257000,1,2022,840.431
PL,CN,28259040,1,2022,29506.834
PL,CN,28461000,1,2022,1523264.293
PL,CN,28469090,1,2022,744036.417
PL,CN,31042050,1,2022,41543.8
PL,CN,31042090,1,2022,511608.8
PL,CN,81011000,1,2022,9340.949
PL,CN,81019400,1,2022,103596.534
PL,CN,81021000,1,2022,60167.928
PL,CN,81052000,1,2022,8500.692
PL,CN,81082000,1,2022,84856.268
PL,CN,81129240,1,2022,255.781
PL,CO,28201000,1,2022,3504111.052
PL,CY,31042090,1,2022,387260.08
PL,CZ,25041000,1,2022,92975.37
PL,CZ,25049000,1,2022,261169.383
PL,CZ,26131000,1,2022,11341.063
PL,CZ,26140000,1,2022,1119077.7
PL,CZ,28042910,1,2022,91021.407
PL,CZ,28046900,1,2022,229380.428
PL,CZ,28209010,1,2022,17890.717
PL,CZ,28209090,1,2022,21204.99
PL,CZ,28252000,1,2022,252514.383
PL,CZ,28256000,1,2022,329.509
PL,CZ,28257000,1,2022,42081.719
PL,CZ,28369100,1,2022,5646.963
PL,CZ,28499030,1,2022,16140.767
PL,CZ,31042050,1,2022,852091.166
PL,CZ,31042090,1,2022,100101.777
PL,CZ,31049000,1,2022,1448.611
PL,CZ,75021000,1,2022,469713.441
PL,DE,25041000,1,2022,2675478.753
PL,DE,25049000,1,2022,1344.721
PL,DE,25101000,1,2022,151171.813
PL,DE,25102000,1,2022,181749.016
PL,DE,26020000,1,2022,49032.027
PL,DE,26040000,1,2022,12.481
PL,DE,26131000,1,2022,678116.59
PL,DE,26151000,1,2022,26820.547
PL,DE,28042910,1,2022,1282544.825
PL,DE,28045090,1,2022,936.684
PL,DE,28046100,1,2022,10292.189
PL,DE,28046900,1,2022,19093550.334
PL,DE,28053040,1,2022,3339.098
PL,DE,28201000,1,2022,227213.182
PL,DE,28209010,1,2022,47164.877
PL,DE,28209090,1,2022,942788.017
PL,DE,28220000,1,2022,7822.373
PL,DE,28252000,1,2022,7842.853
PL,DE,28253000,1,2022,372.573
PL,DE,28256000,1,2022,121005.202
PL,DE,28257000,1,2022,1493.36
PL,DE,28259040,1,2022,387.766
PL,DE,28369100,1,2022,1125177.073
PL,DE,28461000,1,2022,279024.651
PL,DE,28469030,1,2022,3072.585
PL,DE,28469090,1,2022,32.67
PL,DE,28499030,1,2022,49911.033
PL,DE,28499050,1,2022,106.72
PL,DE,31042010,1,2022,96274904.046
PL,DE,31042050,1,2022,147776731.012
PL,DE,31042090,1,2022,5127460.529
PL,DE,31043000,1,2022,9342316.56
PL,DE,31049000,1,2022,4919964.126
PL,DE,75021000,1,2022,3245403.013
PL,DE,81011000,1,2022,341705.841
PL,DE,81019400,1,2022,20119.085
PL,DE,81021000,1,2022,100406.054
PL,DE,81029400,1,2022,44.329
PL,DE,81052000,1,2022,542290.405
PL,DE,81082000,1,2022,31978.96
PL,DE,81124190,1,2022,44.884
PL,DE,81129281,1,2022,3254.149
PL,DE,81129289,1,2022,400.573
PL,DE,81129291,1,2022,4724.044
PL,DE,81129295,1,2022,285.473
PL,DK,81011000,1,2022,10011.297
PL,DZ,25101000,1,2022,7242058.335
PL,DZ,25102000,1,2022,4184448.688
PL,DZ,28042910,1,2022,472121.298
PL,EE,28252000,1,2022,2637768.018
PL,EE,31043000,1,2022,43322.978
PL,EE,75021000,1,2022,1039335.484
PL,EG,25101000,1,2022,1787813.502
PL,EG,25102000,1,2022,12505024.009
PL,EG,31043000,1,2022,125096.912
PL,ES,25049000,1,2022,156216.157
PL,ES,25102000,1,2022,6137.411
PL,ES,26131000,1,2022,159796.282
PL,ES,26151000,1,2022,217887.41
PL,ES,28046100,1,2022,141.765
PL,ES,28201000,1,2022,1623637.455
PL,ES,28256000,1,2022,14885.87
PL,ES,31042090,1,2022,199452.8
PL,ES,31049000,1,2022,804018.625
PL,ES,75021000,1,2022,65200.853
PL,ES,81011000,1,2022,539.744
PL,ES,81082000,1,2022,540294.685
PL,FI,25041000,1,2022,6041.089
PL,FI,28042910,1,2022,89851.858
PL,FI,28220000,1,2022,232798.421
PL,FI,75021000,1,2022,1501756.342
PL,FI,81052000,1,2022,9313.299
PL,FR,25041000,1,2022,15.374
PL,FR,25049000,1,2022,9525.459
PL,FR,25101000,1,2022,171.346
PL,FR,26139000,1,2022,1742.241
PL,FR,28042910,1,2022,235092.799
PL,FR,28046100,1,2022,100.571
PL,FR,28046900,1,2022,11705010.961
PL,FR,28209010,1,2022,3090.594
PL,FR,28252000,1,2022,1891719.613
PL,FR,28256000,1,2022,54908.052
PL,FR,28369100,1,2022,150828.571
PL,FR,28461000,1,2022,1716130.035
PL,FR,28469090,1,2022,624082.114
PL,FR,28499030,1,2022,2220.102
PL,FR,31042010,1,2022,77240.176
PL,FR,31042090,1,2022,96646.762
PL,FR,75012000,1,2022,2647.959
PL,FR,75021000,1,2022,1284210.865
PL,FR,81052000,1,2022,12891.104
PL,FR,81129281,1,2022,4543.28
PL,FR,81129289,1,2022,1737.643
PL,GA,26020000,1,2022,5380504.195
PL,GB,25041000,1,2022,20.867
PL,GB,25049000,1,2022,1963.429
PL,GB,26151000,1,2022,3981.946
PL,GB,28209090,1,2022,151.818
PL,GB,28220000,1,2022,156.442
PL,GB,28253000,1,2022,444.173
PL,GB,28256000,1,2022,1983983.652
PL,GB,28259040,1,2022,714.275
PL,GB,28369100,1,2022,323636.212
PL,GB,28461000,1,2022,319.174
PL,GB,28469090,1,2022,23373.385
PL,GB,31042010,1,2022,16780832.181
PL,GB,31042090,1,2022,15808.785
PL,GB,31049000,1,2022,5750539.941
PL,GB,75021000,1,2022,456.566
PL,GB,81011000,1,2022,114.718
PL,GB,81019400,1,2022,91762.07
PL,GB,81052000,1,2022,4235.235
PL,GB,81082000,1,2022,195.071
PL,GB,81129281,1,2022,36309.983
PL,GE,28209090,1,2022,453408.407
PL,GR,26020000,1,2022,149295.902
PL,GR,28201000,1,2022,1858046.719
PL,HR,28046900,1,2022,4554257.27
PL,HU,25101000,1,2022,384100.548
PL,HU,25102000,1,2022,267437.98
PL,HU,28042910,1,2022,256036.824
PL,HU,31042050,1,2022,30163.767
PL,HU,31042090,1,2022,3027.643
PL,HU,31049000,1,2022,40545.501
PL,IE,28046900,1,2022,2086052.572
PL,IL,31042010,1,2022,21.304
PL,IL,31042050,1,2022,525701.382
PL,IL,31042090,1,2022,118740.588
PL,IL,31049000,1,2022,94.276
PL,IN,25049000,1,2022,1624.436
PL,IN,26020000,1,2022,120399.584
PL,IN,26131000,1,2022,169813.629
PL,IN,28046900,1,2022,1958.391
PL,IN,28201000,1,2022,53325.463
PL,IN,28257000,1,2022,511776.771
PL,IN,75021000,1,2022,291.288
PL,IS,28046900,1,2022,185.054
PL,IT,25041000,1,2022,1958.071
PL,IT,25101000,1,2022,28357.869
PL,IT,26151000,1,2022,2381371.19
PL,IT,28046100,1,2022,259173.467
PL,IT,28046900,1,2022,137077.025
PL,IT,28201000,1,2022,217027.856
PL,IT,28209090,1,2022,2287.783
PL,IT,28220000,1,2022,414137.247
PL,IT,28257000,1,2022,7399.31
PL,IT,28369100,1,2022,148205.025
PL,IT,31042090,1,2022,4559.837
PL,IT,75021000,1,2022,1898527.684
PL,IT,81011000,1,2022,157727.367
PL,IT,81019400,1,2022,45888.733
PL,IT,81052000,1,2022,2968.305
PL,IT,81129281,1,2022,15116.172
PL,JP,28046100,1,2022,0.833
PL,JP,28046900,1,2022,4546947.028
PL,JP,28469090,1,2022,629884.34
PL,JP,75021000,1,2022,4076280.255
PL,JP,81082000,1,2022,10503.25
PL,KR,25041000,1,2022,19434850.658
PL,KR,28252000,1,2022,97.096
PL,KR,28256000,1,2022,16274.083
PL,KR,28257000,1,2022,947213.794
PL,KR,28469090,1,2022,11240.446
PL,LT,25101000,1,2022,294626.663
PL,LT,25102000,1,2022,185429.407
PL,LT,28042910,1,2022,120110.181
PL,LT,28046100,1,2022,38.223
PL,LT,31042050,1,2022,895748.54
PL,LT,31042090,1,2022,2178.47
PL,LT,31043000,1,2022,376917.831
PL,LT,31049000,1,2022,234426.581
PL,LT,75021000,1,2022,55864.472
PL,LV,31042050,1,2022,112084.385
PL,LV,31042090,1,2022,277736.894
PL,LV,31043000,1,2022,102751.674
PL,MG,25041000,1,2022,348163.969
PL,MX,25041000,1,2022,6884.359
PL,MY,28046900,1,2022,6617110.647
PL,MZ,25041000,1,2022,912775.97
PL,NG,26159000,1,2022,21.513
PL,NL,25041000,1,2022,293556.251
PL,NL,26020000,1,2022,662019.148
PL,NL,26131000,1,2022,3684600.203
PL,NL,26139000,1,2022,36184.072
PL,NL,26140000,1,2022,125798.455
PL,NL,26151000,1,2022,214274.094
PL,NL,28042910,1,2022,109117.767
PL,NL,28046100,1,2022,538.987
PL,NL,28046900,1,2022,12944436.77
PL,NL,28201000,1,2022,341794.946
PL,NL,28209010,1,2022,75082.055
PL,NL,28209090,1,2022,161390.133
PL,NL,28220000,1,2022,440344.085
PL,NL,28252000,1,2022,1650807.497
PL,NL,28256000,1,2022,372794.792
PL,NL,28369100,1,2022,2176162.48
PL,NL,28461000,1,2022,374478.544
PL,NL,28469090,1,2022,22502.108
PL,NL,28499050,1,2022,1981811.044
PL,NL,31042010,1,2022,297119.961
PL,NL,31042050,1,2022,3707153.918
PL,NL,31042090,1,2022,155830.112
PL,NL,31043000,1,2022,209004.313
PL,NL,75021000,1,2022,62313291.879
PL,NL,81011000,1,2022,995.539
PL,NL,81019400,1,2022,39708.285
PL,NL,81052000,1,2022,72065.681
PL,NL,81082000,1,2022,43188.11
PL,NO,25041000,1,2022,11.744
PL,NO,26140000,1,2022,14177242.816
PL,NO,28046900,1,2022,146571.64
PL,NO,28461000,1,2022,7.878
PL,NO,31043000,1,2022,195392.17
PL,PE,75021000,1,2022,764814.671
PL,QA,28042910,1,2022,1277576.941
PL,RO,28046900,1,2022,3019.2
PL,RO,28369100,1,2022,1361.685
PL,RU,25102000,1,2022,17661.75
PL,RU,26151000,1,2022,119587.98
PL,RU,28252000,1,2022,10054610.791
PL,RU,31042050,1,2022,26491316.317
PL,RU,31042090,1,2022,329472.754
PL,RU,31043000,1,2022,158425.199
PL,SE,25041000,1,2022,10426.752
PL,SE,28046900,1,2022,2953403.041
PL,SE,28256000,1,2022,691.715
PL,SE,31043000,1,2022,947236.371
PL,SE,81052000,1,2022,8209.672
PL,SI,26140000,1,2022,8012.877
PL,SI,28046900,1,2022,568809.551
PL,SI,28252000,1,2022,244360.488
PL,SI,28461000,1,2022,79270.051
PL,SK,25041000,1,2022,22.331
PL,SK,26151000,1,2022,15023.73
PL,SK,28042910,1,2022,32371.336
PL,SK,28046900,1,2022,660805.133
PL,SK,28209090,1,2022,11452.176
PL,SK,28256000,1,2022,65.864
